job_id,month,project,business_unit,application,cluster_name,cpu_hours,gpu_hours
202505-job-00426,2025-05-01,Website,Marketing,Website,hpc-alpha,71.29,31.12
202505-job-00427,2025-05-01,Website,Marketing,Website,hpc-alpha,177.66,18.18
202505-job-00428,2025-05-01,Website,Marketing,Website,hpc-alpha,160.48,47.91
202505-job-00429,2025-05-01,Website,Marketing,Website,hpc-alpha,198.43,47.82
202505-job-00430,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,43.72,18.65
202505-job-00431,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,97.25,48.53
202505-job-00432,2025-05-01,Website,Marketing,Website,hpc-alpha,83.54,2.7
202505-job-00433,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,71.87,0.39
202505-job-00434,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,116.53,1.5
202505-job-00435,2025-05-01,Website,Marketing,Website,hpc-alpha,152.07,2.54
202505-job-00436,2025-05-01,Orders,Commerce,Orders,hpc-alpha,16.81,4.44
202505-job-00437,2025-05-01,Website,Marketing,Website,hpc-alpha,136.42,27.96
202505-job-00438,2025-05-01,Orders,Commerce,Orders,hpc-alpha,19.6,35.91
202505-job-00439,2025-05-01,Website,Marketing,Website,hpc-alpha,117.03,11.15
202505-job-00440,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,77.36,2.31
202505-job-00441,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,136.65,12.13
202505-job-00442,2025-05-01,Orders,Commerce,Orders,hpc-alpha,133.98,21.01
202505-job-00443,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,115.57,48.18
202505-job-00444,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,196.68,27.32
202505-job-00445,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,136.16,48.98
202505-job-00446,2025-05-01,Orders,Commerce,Orders,hpc-alpha,74.34,39.5
202505-job-00447,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,40.18,3.91
202505-job-00448,2025-05-01,Orders,Commerce,Orders,hpc-alpha,74.52,10.23
202505-job-00449,2025-05-01,Orders,Commerce,Orders,hpc-alpha,33.19,14.25
202505-job-00450,2025-05-01,Orders,Commerce,Orders,hpc-alpha,122.61,9.49
202505-job-00451,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,146.98,35.38
202505-job-00452,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,87.25,24.99
202505-job-00453,2025-05-01,Orders,Commerce,Orders,hpc-alpha,37.8,0.12
202505-job-00454,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,178.01,27.17
202505-job-00455,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,90.06,8.48
202505-job-00456,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,198.86,3.14
202505-job-00457,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,123.37,26.41
202505-job-00458,2025-05-01,Website,Marketing,Website,hpc-alpha,190.57,22.49
202505-job-00459,2025-05-01,Orders,Commerce,Orders,hpc-alpha,150.79,20.61
202505-job-00460,2025-05-01,Website,Marketing,Website,hpc-alpha,87.02,12.42
202505-job-00461,2025-05-01,Website,Marketing,Website,hpc-alpha,176.25,40.22
202505-job-00462,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,2.57,11.63
202505-job-00463,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,140.17,9.28
202505-job-00464,2025-05-01,Orders,Commerce,Orders,hpc-alpha,148.83,20.24
202505-job-00465,2025-05-01,Website,Marketing,Website,hpc-alpha,96.67,7.44
202505-job-00466,2025-05-01,Website,Marketing,Website,hpc-alpha,62.08,42.41
202505-job-00467,2025-05-01,Website,Marketing,Website,hpc-alpha,93.16,27.94
202505-job-00468,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,153.23,38.08
202505-job-00469,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,164.27,20.32
202505-job-00470,2025-05-01,Website,Marketing,Website,hpc-alpha,119.18,32.56
202505-job-00471,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,19.49,34.65
202505-job-00472,2025-05-01,Website,Marketing,Website,hpc-alpha,89.28,42.74
202505-job-00473,2025-05-01,Website,Marketing,Website,hpc-alpha,122.27,8.44
202505-job-00474,2025-05-01,Website,Marketing,Website,hpc-alpha,105.77,33.19
202505-job-00475,2025-05-01,Website,Marketing,Website,hpc-alpha,186.52,12.86
202505-job-00476,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,44.23,39.66
202505-job-00477,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,140.92,12.47
202505-job-00478,2025-05-01,Website,Marketing,Website,hpc-alpha,66.73,21.86
202505-job-00479,2025-05-01,Website,Marketing,Website,hpc-alpha,131.07,9.8
202505-job-00480,2025-05-01,Website,Marketing,Website,hpc-alpha,3.04,7.63
202505-job-00481,2025-05-01,Website,Marketing,Website,hpc-alpha,158.66,29.17
202505-job-00482,2025-05-01,Orders,Commerce,Orders,hpc-alpha,169.53,46.94
202505-job-00483,2025-05-01,Website,Marketing,Website,hpc-alpha,54.39,47.76
202505-job-00484,2025-05-01,Website,Marketing,Website,hpc-alpha,78.7,33.38
202505-job-00485,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,13.71,44.87
202505-job-00486,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,197.28,9.1
202505-job-00487,2025-05-01,Orders,Commerce,Orders,hpc-alpha,115.73,39.53
202505-job-00488,2025-05-01,Orders,Commerce,Orders,hpc-alpha,133.33,32.5
202505-job-00489,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,28.14,19.19
202505-job-00490,2025-05-01,Website,Marketing,Website,hpc-alpha,28.34,45.17
202505-job-00491,2025-05-01,Orders,Commerce,Orders,hpc-alpha,94.07,11.52
202505-job-00492,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,112.04,13.49
202505-job-00493,2025-05-01,Website,Marketing,Website,hpc-alpha,135.42,3.22
202505-job-00494,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,83.32,46.0
202505-job-00495,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,176.77,26.04
202505-job-00496,2025-05-01,Website,Marketing,Website,hpc-alpha,99.66,12.23
202505-job-00497,2025-05-01,Website,Marketing,Website,hpc-alpha,157.66,16.39
202505-job-00498,2025-05-01,Website,Marketing,Website,hpc-alpha,137.61,45.67
202505-job-00499,2025-05-01,Website,Marketing,Website,hpc-alpha,135.48,22.47
202505-job-00500,2025-05-01,Website,Marketing,Website,hpc-alpha,130.69,33.3
202505-job-00501,2025-05-01,Website,Marketing,Website,hpc-alpha,165.31,23.02
202505-job-00502,2025-05-01,Website,Marketing,Website,hpc-alpha,112.76,0.11
202505-job-00503,2025-05-01,Website,Marketing,Website,hpc-alpha,68.13,42.49
202505-job-00504,2025-05-01,Orders,Commerce,Orders,hpc-alpha,183.4,31.86
202505-job-00505,2025-05-01,Website,Marketing,Website,hpc-alpha,130.68,13.06
202505-job-00506,2025-05-01,Website,Marketing,Website,hpc-alpha,188.19,13.2
202505-job-00507,2025-05-01,Website,Marketing,Website,hpc-alpha,183.18,8.28
202505-job-00508,2025-05-01,Orders,Commerce,Orders,hpc-alpha,74.16,5.37
202505-job-00509,2025-05-01,Website,Marketing,Website,hpc-alpha,71.67,44.14
202505-job-00510,2025-05-01,Website,Marketing,Website,hpc-alpha,36.34,3.07
202505-job-00511,2025-05-01,Orders,Commerce,Orders,hpc-alpha,18.47,34.25
202505-job-00512,2025-05-01,Website,Marketing,Website,hpc-alpha,89.17,22.8
202505-job-00513,2025-05-01,Orders,Commerce,Orders,hpc-alpha,173.23,6.86
202505-job-00514,2025-05-01,Orders,Commerce,Orders,hpc-alpha,65.83,31.58
202505-job-00515,2025-05-01,Orders,Commerce,Orders,hpc-alpha,114.76,26.38
202505-job-00516,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,188.87,1.09
202505-job-00517,2025-05-01,Website,Marketing,Website,hpc-alpha,82.36,31.37
202505-job-00518,2025-05-01,Orders,Commerce,Orders,hpc-alpha,45.54,43.96
202505-job-00519,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,64.58,27.17
202505-job-00520,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,53.36,9.38
202505-job-00521,2025-05-01,Orders,Commerce,Orders,hpc-alpha,166.76,35.48
202505-job-00522,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,173.74,23.79
202505-job-00523,2025-05-01,Website,Marketing,Website,hpc-alpha,82.74,49.76
202505-job-00524,2025-05-01,Orders,Commerce,Orders,hpc-alpha,170.99,33.58
202505-job-00525,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,143.62,38.97
202505-job-00526,2025-05-01,Orders,Commerce,Orders,hpc-alpha,42.23,27.4
202505-job-00527,2025-05-01,Orders,Commerce,Orders,hpc-alpha,81.04,46.0
202505-job-00528,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,160.28,30.78
202505-job-00529,2025-05-01,Orders,Commerce,Orders,hpc-alpha,147.6,24.55
202505-job-00530,2025-05-01,Orders,Commerce,Orders,hpc-alpha,73.36,6.35
202505-job-00531,2025-05-01,Orders,Commerce,Orders,hpc-alpha,106.22,17.48
202505-job-00532,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,155.92,45.92
202505-job-00533,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,166.54,20.32
202505-job-00534,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,120.12,16.69
202505-job-00535,2025-05-01,Orders,Commerce,Orders,hpc-alpha,95.14,35.16
202505-job-00536,2025-05-01,Website,Marketing,Website,hpc-alpha,123.67,21.46
202505-job-00537,2025-05-01,Orders,Commerce,Orders,hpc-alpha,160.55,10.78
202505-job-00538,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,164.5,2.24
202505-job-00539,2025-05-01,Orders,Commerce,Orders,hpc-alpha,125.87,23.96
202505-job-00540,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,144.19,6.18
202505-job-00541,2025-05-01,Orders,Commerce,Orders,hpc-alpha,86.19,0.54
202505-job-00542,2025-05-01,Orders,Commerce,Orders,hpc-alpha,179.53,48.92
202505-job-00543,2025-05-01,Orders,Commerce,Orders,hpc-alpha,80.89,29.38
202505-job-00544,2025-05-01,Website,Marketing,Website,hpc-alpha,68.49,46.79
202505-job-00545,2025-05-01,Website,Marketing,Website,hpc-alpha,22.94,49.92
202505-job-00546,2025-05-01,Orders,Commerce,Orders,hpc-alpha,193.32,7.75
202505-job-00547,2025-05-01,Website,Marketing,Website,hpc-alpha,49.92,30.48
202505-job-00548,2025-05-01,Website,Marketing,Website,hpc-alpha,57.12,39.99
202505-job-00549,2025-05-01,Orders,Commerce,Orders,hpc-alpha,83.34,20.56
202505-job-00550,2025-05-01,Website,Marketing,Website,hpc-alpha,171.32,8.78
202505-job-00551,2025-05-01,Orders,Commerce,Orders,hpc-alpha,80.94,45.22
202505-job-00552,2025-05-01,Website,Marketing,Website,hpc-alpha,68.61,1.11
202505-job-00553,2025-05-01,Orders,Commerce,Orders,hpc-alpha,50.86,16.29
202505-job-00554,2025-05-01,Website,Marketing,Website,hpc-alpha,30.81,22.85
202505-job-00555,2025-05-01,Orders,Commerce,Orders,hpc-alpha,178.96,33.72
202505-job-00556,2025-05-01,Website,Marketing,Website,hpc-alpha,126.18,23.65
202505-job-00557,2025-05-01,Orders,Commerce,Orders,hpc-alpha,29.65,36.2
202505-job-00558,2025-05-01,Orders,Commerce,Orders,hpc-alpha,2.54,44.46
202505-job-00559,2025-05-01,Website,Marketing,Website,hpc-alpha,180.78,42.27
202505-job-00560,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,184.74,27.49
202505-job-00561,2025-05-01,Orders,Commerce,Orders,hpc-alpha,85.83,0.14
202505-job-00562,2025-05-01,Website,Marketing,Website,hpc-alpha,191.43,38.63
202505-job-00563,2025-05-01,Orders,Commerce,Orders,hpc-alpha,17.56,26.13
202505-job-00564,2025-05-01,Website,Marketing,Website,hpc-alpha,91.27,34.41
202505-job-00565,2025-05-01,Orders,Commerce,Orders,hpc-alpha,162.23,48.59
202505-job-00566,2025-05-01,Website,Marketing,Website,hpc-alpha,160.09,9.38
202505-job-00567,2025-05-01,Orders,Commerce,Orders,hpc-alpha,152.29,45.95
202505-job-00568,2025-05-01,Orders,Commerce,Orders,hpc-alpha,126.3,18.53
202505-job-00569,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,57.09,29.14
202505-job-00570,2025-05-01,Website,Marketing,Website,hpc-alpha,193.7,43.54
202505-job-00571,2025-05-01,Website,Marketing,Website,hpc-alpha,66.84,40.88
202505-job-00572,2025-05-01,Website,Marketing,Website,hpc-alpha,116.75,9.42
202505-job-00573,2025-05-01,Orders,Commerce,Orders,hpc-alpha,141.55,11.36
202505-job-00574,2025-05-01,Orders,Commerce,Orders,hpc-alpha,55.01,19.8
202505-job-00575,2025-05-01,Website,Marketing,Website,hpc-alpha,83.04,26.42
202505-job-00576,2025-05-01,Website,Marketing,Website,hpc-alpha,125.99,34.21
202505-job-00577,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,22.96,1.23
202505-job-00578,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,7.87,3.44
202505-job-00579,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,181.28,16.15
202505-job-00580,2025-05-01,Website,Marketing,Website,hpc-alpha,109.33,1.64
202505-job-00581,2025-05-01,Website,Marketing,Website,hpc-alpha,20.61,30.34
202505-job-00582,2025-05-01,Orders,Commerce,Orders,hpc-alpha,57.6,38.73
202505-job-00583,2025-05-01,ResearchSim,R&D,ResearchSim,hpc-alpha,50.31,49.03
202505-job-00584,2025-05-01,Orders,Commerce,Orders,hpc-alpha,153.03,0.33
202505-job-00585,2025-05-01,Website,Marketing,Website,hpc-alpha,142.02,18.42
202505-job-00586,2025-05-01,Website,Marketing,Website,hpc-alpha,39.51,35.03
202505-job-00587,2025-05-01,Orders,Commerce,Orders,hpc-alpha,1.58,40.98
202505-job-00588,2025-05-01,Website,Marketing,Website,hpc-alpha,24.78,38.55
202505-job-00589,2025-05-01,Website,Marketing,Website,hpc-alpha,47.42,46.45
202506-job-00000,2025-06-01,Orders,Commerce,Orders,hpc-alpha,85.5,27.51
202506-job-00001,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,89.68,39.63
202506-job-00002,2025-06-01,Orders,Commerce,Orders,hpc-alpha,37.56,3.21
202506-job-00003,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,121.71,23.91
202506-job-00004,2025-06-01,Orders,Commerce,Orders,hpc-alpha,42.72,6.42
202506-job-00005,2025-06-01,Orders,Commerce,Orders,hpc-alpha,56.74,32.21
202506-job-00006,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,99.62,10.65
202506-job-00007,2025-06-01,Orders,Commerce,Orders,hpc-alpha,62.05,6.49
202506-job-00008,2025-06-01,Orders,Commerce,Orders,hpc-alpha,82.86,3.32
202506-job-00009,2025-06-01,Orders,Commerce,Orders,hpc-alpha,161.15,14.71
202506-job-00010,2025-06-01,Website,Marketing,Website,hpc-alpha,1.39,0.6
202506-job-00011,2025-06-01,Website,Marketing,Website,hpc-alpha,22.99,6.1
202506-job-00012,2025-06-01,Website,Marketing,Website,hpc-alpha,73.91,48.0
202506-job-00013,2025-06-01,Website,Marketing,Website,hpc-alpha,114.67,6.66
202506-job-00014,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,95.0,48.79
202506-job-00015,2025-06-01,Orders,Commerce,Orders,hpc-alpha,137.24,6.4
202506-job-00016,2025-06-01,Orders,Commerce,Orders,hpc-alpha,119.76,17.87
202506-job-00017,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,93.39,32.85
202506-job-00018,2025-06-01,Website,Marketing,Website,hpc-alpha,76.18,39.06
202506-job-00019,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,105.02,38.21
202506-job-00020,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,188.25,27.72
202506-job-00021,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,111.19,42.45
202506-job-00022,2025-06-01,Website,Marketing,Website,hpc-alpha,98.73,23.81
202506-job-00023,2025-06-01,Website,Marketing,Website,hpc-alpha,183.65,43.24
202506-job-00024,2025-06-01,Orders,Commerce,Orders,hpc-alpha,100.52,23.24
202506-job-00025,2025-06-01,Orders,Commerce,Orders,hpc-alpha,26.63,10.65
202506-job-00026,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,17.72,48.55
202506-job-00027,2025-06-01,Orders,Commerce,Orders,hpc-alpha,123.33,32.16
202506-job-00028,2025-06-01,Orders,Commerce,Orders,hpc-alpha,9.3,25.33
202506-job-00029,2025-06-01,Orders,Commerce,Orders,hpc-alpha,8.73,18.06
202506-job-00030,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,51.33,17.08
202506-job-00031,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,82.57,25.49
202506-job-00032,2025-06-01,Orders,Commerce,Orders,hpc-alpha,129.39,39.52
202506-job-00033,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,45.45,5.67
202506-job-00034,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,179.87,1.53
202506-job-00035,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,131.81,38.94
202506-job-00036,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,135.79,12.4
202506-job-00037,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,159.28,17.39
202506-job-00038,2025-06-01,Website,Marketing,Website,hpc-alpha,161.17,25.5
202506-job-00039,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,39.35,28.44
202506-job-00040,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,127.87,11.92
202506-job-00041,2025-06-01,Website,Marketing,Website,hpc-alpha,144.34,1.65
202506-job-00042,2025-06-01,Website,Marketing,Website,hpc-alpha,165.62,30.05
202506-job-00043,2025-06-01,Orders,Commerce,Orders,hpc-alpha,117.12,22.4
202506-job-00044,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,113.14,12.58
202506-job-00045,2025-06-01,Website,Marketing,Website,hpc-alpha,46.35,15.7
202506-job-00046,2025-06-01,Website,Marketing,Website,hpc-alpha,179.38,0.42
202506-job-00047,2025-06-01,Orders,Commerce,Orders,hpc-alpha,148.04,48.18
202506-job-00048,2025-06-01,Orders,Commerce,Orders,hpc-alpha,153.78,9.86
202506-job-00049,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,131.69,9.3
202506-job-00050,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,179.17,17.95
202506-job-00051,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,70.3,16.83
202506-job-00052,2025-06-01,Orders,Commerce,Orders,hpc-alpha,135.08,13.35
202506-job-00053,2025-06-01,Orders,Commerce,Orders,hpc-alpha,90.58,46.95
202506-job-00054,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,141.93,33.88
202506-job-00055,2025-06-01,Website,Marketing,Website,hpc-alpha,94.13,48.38
202506-job-00056,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,108.07,40.12
202506-job-00057,2025-06-01,Orders,Commerce,Orders,hpc-alpha,129.22,44.87
202506-job-00058,2025-06-01,Orders,Commerce,Orders,hpc-alpha,195.02,39.95
202506-job-00059,2025-06-01,Orders,Commerce,Orders,hpc-alpha,148.31,22.78
202506-job-00060,2025-06-01,Orders,Commerce,Orders,hpc-alpha,136.15,0.46
202506-job-00061,2025-06-01,Website,Marketing,Website,hpc-alpha,5.31,37.8
202506-job-00062,2025-06-01,Website,Marketing,Website,hpc-alpha,99.4,48.5
202506-job-00063,2025-06-01,Orders,Commerce,Orders,hpc-alpha,156.68,14.75
202506-job-00064,2025-06-01,Orders,Commerce,Orders,hpc-alpha,137.93,18.35
202506-job-00065,2025-06-01,Website,Marketing,Website,hpc-alpha,107.95,0.78
202506-job-00066,2025-06-01,Website,Marketing,Website,hpc-alpha,19.86,44.39
202506-job-00067,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,197.13,27.6
202506-job-00068,2025-06-01,Website,Marketing,Website,hpc-alpha,97.21,26.09
202506-job-00069,2025-06-01,Website,Marketing,Website,hpc-alpha,190.26,7.45
202506-job-00070,2025-06-01,Website,Marketing,Website,hpc-alpha,26.09,14.62
202506-job-00071,2025-06-01,Website,Marketing,Website,hpc-alpha,12.8,12.94
202506-job-00072,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,83.47,4.11
202506-job-00073,2025-06-01,Orders,Commerce,Orders,hpc-alpha,195.95,25.1
202506-job-00074,2025-06-01,Website,Marketing,Website,hpc-alpha,155.94,11.55
202506-job-00075,2025-06-01,Orders,Commerce,Orders,hpc-alpha,65.93,38.83
202506-job-00076,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,57.77,14.69
202506-job-00077,2025-06-01,Orders,Commerce,Orders,hpc-alpha,93.25,6.73
202506-job-00078,2025-06-01,Website,Marketing,Website,hpc-alpha,132.22,38.63
202506-job-00079,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,198.38,43.74
202506-job-00080,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,178.54,30.04
202506-job-00081,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,12.91,10.69
202506-job-00082,2025-06-01,Orders,Commerce,Orders,hpc-alpha,52.9,48.03
202506-job-00083,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,196.54,40.14
202506-job-00084,2025-06-01,Website,Marketing,Website,hpc-alpha,125.24,43.92
202506-job-00085,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,186.77,28.67
202506-job-00086,2025-06-01,Website,Marketing,Website,hpc-alpha,81.38,28.68
202506-job-00087,2025-06-01,Website,Marketing,Website,hpc-alpha,93.96,14.13
202506-job-00088,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,25.12,46.45
202506-job-00089,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,39.14,4.66
202506-job-00090,2025-06-01,Website,Marketing,Website,hpc-alpha,153.79,14.42
202506-job-00091,2025-06-01,Orders,Commerce,Orders,hpc-alpha,50.24,40.7
202506-job-00092,2025-06-01,Website,Marketing,Website,hpc-alpha,138.18,40.78
202506-job-00093,2025-06-01,Orders,Commerce,Orders,hpc-alpha,102.51,6.23
202506-job-00094,2025-06-01,Website,Marketing,Website,hpc-alpha,74.07,4.03
202506-job-00095,2025-06-01,Website,Marketing,Website,hpc-alpha,12.32,12.29
202506-job-00096,2025-06-01,Orders,Commerce,Orders,hpc-alpha,180.8,23.01
202506-job-00097,2025-06-01,Orders,Commerce,Orders,hpc-alpha,146.04,7.73
202506-job-00098,2025-06-01,Website,Marketing,Website,hpc-alpha,161.41,23.45
202506-job-00099,2025-06-01,Orders,Commerce,Orders,hpc-alpha,194.53,39.7
202506-job-00100,2025-06-01,ResearchSim,R&D,ResearchSim,hpc-alpha,66.79,19.0
202506-job-00101,2025-06-01,Website,Marketing,Website,hpc-alpha,19.19,32.47
202506-job-00102,2025-06-01,Orders,Commerce,Orders,hpc-alpha,41.9,3.65
202506-job-00103,2025-06-01,Website,Marketing,Website,hpc-alpha,52.31,31.85
202506-job-00104,2025-06-01,Orders,Commerce,Orders,hpc-alpha,118.78,46.01
202506-job-00105,2025-06-01,Orders,Commerce,Orders,hpc-alpha,128.38,1.39
202506-job-00106,2025-06-01,Orders,Commerce,Orders,hpc-alpha,98.27,12.39
202506-job-00107,2025-06-01,Website,Marketing,Website,hpc-alpha,130.27,10.2
202506-job-00108,2025-06-01,Orders,Commerce,Orders,hpc-alpha,72.74,6.43
202506-job-00109,2025-06-01,Orders,Commerce,Orders,hpc-alpha,195.58,15.46
202506-job-00110,2025-06-01,Orders,Commerce,Orders,hpc-alpha,129.7,21.19
202506-job-00111,2025-06-01,Website,Marketing,Website,hpc-alpha,131.14,47.31
